module_name,http_method,path,operation_id
operator_handler,GET,/crowdfunding/status/{planGroupId},get_crowdfunding_status
operator_handler,PUT,/crowdfunding/status/{planGroupId},update_crowdfunding_status
operator_handler,POST,/customerStatus/import,import_customer_status
operator_handler,GET,/dc,find_dcs
operator_handler,PUT,/dc,update_dc
operator_handler,GET,/dc/{id},get_dc
operator_handler,GET,/dcMonitor,find_dc_monitors
operator_handler,POST,/dcMonitor,create_dc_monitor
operator_handler,PUT,/dcMonitor,update_dc_monitor
operator_handler,GET,/dcMonitor/download,download_dc_monitor_file
operator_handler,GET,/dcMonitor/flyer,find_dc_monitor_flyers
operator_handler,POST,/dcMonitor/flyer,create_dc_monitor_flyer
operator_handler,GET,/dcMonitor/officeTeam/download,download_dc_monitor_office_team_file
operator_handler,GET,/dcMonitor/{code},get_dc_monitor
operator_handler,POST,/delivery,create_deliveries
operator_handler,POST,/delivery/complete/import,update_delivery_complete_from_file
operator_handler,GET,/delivery/complete/import/result,check_update_delivery_complete_result
operator_handler,POST,/delivery/export,create_delivery_file
operator_handler,GET,/delivery/export/result,check_create_delivery_file_result
operator_handler,GET,/delivery/history/{userId},find_delivery_histories
operator_handler,POST,/delivery/import,create_delivery_from_file
operator_handler,GET,/delivery/import/result,check_delivery_import_result
operator_handler,POST,/delivery/redelivery/import,update_delivery_resend_from_file
operator_handler,GET,/delivery/redelivery/import/result,check_update_delivery_resend_result
operator_handler,POST,/delivery/slipNumber/import,update_delivery_slip_number_from_file
operator_handler,GET,/delivery/slipNumber/import/result,check_update_delivery_slip_number_result
operator_handler,PUT,/delivery/status,update_delivery_status
operator_handler,POST,/delivery/status/import,update_delivery_status_from_file
operator_handler,GET,/delivery/status/import/result,check_update_delivery_status_result
operator_handler,GET,/deliveryList,find_delivery_list
operator_handler,GET,/deliverySchedule,find_delivery_schedules
operator_handler,POST,/deliverySchedule,create_delivery_schedule
operator_handler,PUT,/deliverySchedule,update_delivery_schedule
operator_handler,DELETE,/deliverySchedule/{id},delete_delivery_schedule
operator_handler,GET,/device,find_devices
operator_handler,POST,/device,create_device
operator_handler,PUT,/device,update_device
operator_handler,GET,/device/download,download_device_file
operator_handler,POST,/device/import,update_device_from_file
operator_handler,GET,/device/import/result,check_update_device_result
operator_handler,GET,/device/{code},get_device
operator_handler,GET,/deviceSerial,find_device_serials
operator_handler,GET,/deviceType,find_device_types
operator_handler,POST,/draftReviewer,create_draft_reviewer
operator_handler,PUT,/draftReviewer,update_draft_reviewer
operator_handler,GET,/draftReviewer/unique/{userId},check_draft_reviewer_uniqueness
operator_handler,GET,/draftReviewer/{userId},get_draft_reviewer
operator_handler,DELETE,/draftReviewer/{userId},delete_draft_reviewer
operator_handler,GET,/ec/user/{userId},get_ec_user
operator_handler,GET,/ec/userCoupon,find_ec_user_coupons
operator_handler,POST,/ec/userCoupon,use_ec_user_coupon
operator_handler,POST,/ec/userCoupon/reset,reset_ec_user_coupon
operator_handler,GET,/ec/userStatus/{userId},get_ec_user_status
operator_handler,GET,/ecContent,find_ec_contents
operator_handler,POST,/ecContent,create_ec_content
operator_handler,PUT,/ecContent,update_ec_content
operator_handler,POST,/ecContent/copy,copy_ec_content
operator_handler,PUT,/ecContent/sync/{code},synchronize_ec_content
operator_handler,GET,/ecContent/{code},get_ec_content
operator_handler,DELETE,/ecContent/{code},delete_ec_content
operator_handler,GET,/ent,find_ents
operator_handler,POST,/ent,create_ent
operator_handler,PUT,/ent,update_ent
operator_handler,GET,/ent/{id},get_ent
operator_handler,DELETE,/ent/{id},delete_ent
operator_handler,POST,/errorReport,send_error_report
operator_handler,GET,/exclusionUser,find_exclusion_users
operator_handler,POST,/exclusionUser/import,create_exclusion_user_from_file
operator_handler,GET,/exclusionUser/import/result,check_exclusion_user_import_result
operator_handler,DELETE,/exclusionUser/{id},delete_exclusion_user
operator_handler,GET,/externalCharacter,find_external_characters
operator_handler,POST,/externalCharacter,create_external_character
operator_handler,DELETE,/externalCharacter/{sourceCharacter},delete_external_character
operator_handler,GET,/firmware,find_firmwares
operator_handler,GET,/holiday,find_holidays
operator_handler,POST,/holiday,create_holiday
operator_handler,PUT,/holiday,update_holiday
operator_handler,GET,/holiday/download,download_holiday_file
operator_handler,POST,/holiday/import,create_holidays_from_file
operator_handler,GET,/holiday/{dateOn},get_holiday
operator_handler,DELETE,/holiday/{dateOn},delete_holiday
operator_handler,POST,/homeCarousel/asset/copy,copy_home_carousel_asset
operator_handler,PUT,/homeCarousel/asset/sync,synchronize_home_carousel_asset
operator_handler,POST,/homeCarousel/group,create_home_carousel_group
operator_handler,GET,/homeCarousel/group,find_home_carousel_groups
operator_handler,PUT,/homeCarousel/group,update_home_carousel_group
operator_handler,POST,/homeCarousel/group/copy,copy_home_carousel_group
operator_handler,PUT,/homeCarousel/group/sync/{homeCarouselId},synchronize_home_carousel_group
operator_handler,DELETE,/homeCarousel/group/{homeCarouselId},delete_home_carousel_group
operator_handler,GET,/homeCarousel/group/{homeCarouselId},get_home_carousel_group
operator_handler,GET,/homeCarouselAsset,find_home_carousel_assets
operator_handler,POST,/homeCarouselAsset,create_home_carousel_asset
operator_handler,PUT,/homeCarouselAsset,update_home_carousel_asset
operator_handler,GET,/homeCarouselAsset/{id},get_home_carousel_asset
operator_handler,DELETE,/homeCarouselAsset/{id},delete_home_carousel_asset
operator_handler,GET,/homeCarouselInformation,get_home_carousel_information
operator_handler,POST,/iam/alertLog,send_alert_log_through_iam
operator_handler,GET,/information,find_informations
operator_handler,POST,/information,create_information
operator_handler,PUT,/information,update_information
operator_handler,GET,/information/bulkImport,find_bulk_import_informations
operator_handler,POST,/information/bulkImport,create_bulk_import_information
operator_handler,GET,/information/bulkImport/check,check_bulk_import_information_target
operator_handler,GET,/information/bulkImport/{id},get_bulk_import_information
operator_handler,DELETE,/information/bulkImport/{id},delete_bulk_import_information
operator_handler,POST,/information/copy,copy_information
operator_handler,PUT,/information/sync/{code},synchronize_information
operator_handler,GET,/information/{code},get_information
operator_handler,DELETE,/information/{code},delete_information
operator_handler,GET,/informationManager,find_information_managers
operator_handler,GET,/insider,find_insiders
operator_handler,POST,/insider/import,update_insider_from_file
operator_handler,GET,/insider/import/result,check_update_insider_result
operator_handler,GET,/inspection,find_inspections
operator_handler,PUT,/inspection,update_inspection_result
operator_handler,PUT,/inspection/lock,release_inspection_lock
operator_handler,GET,/inspection/next,get_next_inspection
operator_handler,GET,/inspection/{applicationNumber},get_inspection
operator_handler,GET,/inspectionNotice,find_inspection_notices
operator_handler,POST,/inspectionNotice,create_inspection_notice
operator_handler,PUT,/inspectionNotice,update_inspection_notice
operator_handler,GET,/inspectionNotice/{id},get_inspection_notice
operator_handler,DELETE,/inspectionNotice/{id},delete_inspection_notice
operator_handler,GET,/inspectionStatus,find_inspection_status
operator_handler,GET,/inspectionStatus/next,get_next_inspection_status
operator_handler,GET,/instagram/comment,find_instagram_comments
operator_handler,GET,/instagram/comment/download,download_instagram_comment_file
operator_handler,POST,/instagram/comment/import,create_instagram_comment_from_file
operator_handler,GET,/instagram/comment/import/result,check_instagram_comment_file_result
operator_handler,DELETE,/instagram/comment/{id},delete_instagram_comment
operator_handler,GET,/instagramApplication,find_instagram_applications
operator_handler,PUT,/instagramApplication,update_instagram_application
operator_handler,POST,/instagramApplication/actionRequired/import,update_instagram_applications_action_required_from_file
operator_handler,POST,/instagramApplication/approve/import,approve_instagram_application_from_file
operator_handler,GET,/instagramApplication/approve/import/result,check_instagram_application_file_approve_result
operator_handler,POST,/instagramApplication/export,create_instagram_application_file
operator_handler,GET,/instagramApplication/export/result,check_instagram_application_file_export_result
operator_handler,POST,/instagramApplication/user,check_instagram_users
operator_handler,POST,/instagramApplication/welcomeMessage/import,update_instagram_applications_welcome_message_from_file
operator_handler,GET,/landingPage,find_landing_pages
operator_handler,POST,/landingPage,create_landing_page
operator_handler,PUT,/landingPage,update_landing_page
operator_handler,GET,/landingPage/lineCarousel,find_line_carousel_landing_pages
operator_handler,GET,/landingPage/{planGroupId}/{id},get_landing_page
operator_handler,POST,/lineLinkage/test/link,link_line_linkage_test
operator_handler,PUT,/lineLinkage/test/unlink,unlink_line_linkage_test
operator_handler,PUT,/lineLinkage/unlink,unlink_line_linkage
operator_handler,GET,/lineLinkage/{userId},get_line_linkage_information
operator_handler,GET,/mailMagazine,find_mail_magazines
operator_handler,POST,/mailMagazine,create_mail_magazine
operator_handler,GET,/mailMagazine/import/history/{workArea}/{addressBookId},find_mail_magazine_import_histories
operator_handler,GET,/mailMagazine/import/result/{workArea}/{addressBookId},check_mail_magazine_import_result
operator_handler,POST,/mailMagazine/import/{workArea}/{addressBookId},import_address_book_from_file
operator_handler,PUT,/mailMagazine/import/{workArea}/{addressBookId},cancel_address_book_import
operator_handler,GET,/mailMagazine/{workArea}/{addressBookId},get_mail_magazine
operator_handler,GET,/mailMagazineHistory,find_mail_magazine_histories
operator_handler,GET,/mallProduct,find_mall_products
operator_handler,POST,/mallProduct,create_mall_product
operator_handler,PUT,/mallProduct,update_mall_product
operator_handler,GET,/mallProduct/{id},get_mall_product
operator_handler,DELETE,/mallProduct/{id},delete_mall_product
operator_handler,GET,/mallPurchase,find_mall_purchases
operator_handler,GET,/mallPurchase/download,download_mall_purchase
operator_handler,POST,/mallPurchase/mail/remind,send_remind_mail_manually
operator_handler,GET,/mallPurchase/mail/{purchaseId},find_mall_purchase_mails
operator_handler,GET,/mallPurchase/maskingLog,find_mall_purchase_masking_logs
operator_handler,GET,/mallPurchase/maskingLog/download,download_mall_purchase_masking_log_file
operator_handler,PUT,/mallPurchase/outBounce,update_out_bounce
operator_handler,GET,/mallPurchase/outBounce/{purchaseId},get_out_bounce
operator_handler,PUT,/mallPurchase/rakuten/cancel,cancel_rakuten_purchase
operator_handler,GET,/mallPurchase/rakuten/{purchaseId},get_rakuten_purchase
operator_handler,PUT,/mallPurchase/yahoo/cancel,cancel_yahoo_purchase
operator_handler,POST,/mallPurchase/yahoo/refreshToken,register_yahoo_verification_code
operator_handler,GET,/mallPurchase/yahoo/{purchaseId},get_yahoo_purchase
operator_handler,GET,/mallPurchase/{purchaseId},get_mall_purchase
operator_handler,GET,/microCopy,find_micro_copies
operator_handler,POST,/microCopy,create_micro_copy
operator_handler,PUT,/microCopy,update_micro_copy
operator_handler,GET,/microCopy/{code},get_micro_copy
operator_handler,DELETE,/microCopy/{code},delete_micro_copy
operator_handler,GET,/mission,find_user_missions
operator_handler,GET,/mission/history/{userId},find_mission_histories
operator_handler,GET,/monitor,find_monitors
operator_handler,POST,/monitor,create_monitor
operator_handler,PUT,/monitor,update_monitor
operator_handler,GET,/monitor/download,download_monitor_file
operator_handler,GET,/monitor/old/lpCount,get_monitor_lp_page_view_count
operator_handler,GET,/monitor/old/newUser,find_monitor_new_users
operator_handler,GET,/monitor/old/ngUser,find_monitor_ng_users
operator_handler,GET,/monitor/poster/download,download_monitor_poster_file
operator_handler,GET,/monitor/surveyResult/export,export_monitor_survey_result
operator_handler,GET,/monitor/surveyResult/export/result,check_monitor_survey_result_export
operator_handler,GET,/monitor/{code},get_monitor
operator_handler,GET,/monitorEntryHistory,find_monitor_entry_histories
operator_handler,GET,/monitorFlyer,find_monitor_flyers
operator_handler,POST,/monitorFlyer,create_monitor_flyer
operator_handler,GET,/noPublishSpot,find_no_publish_spots
operator_handler,POST,/noPublishSpot,create_no_publish_spot
operator_handler,PUT,/noPublishSpot,update_no_publish_spot
operator_handler,POST,/noPublishSpot/export,create_no_publish_spot_file
operator_handler,GET,/noPublishSpot/export/result,check_no_publish_spot_file_export_result
operator_handler,POST,/noPublishSpot/import,create_no_publish_spots_from_file
operator_handler,GET,/noPublishSpot/import/result,check_no_publish_spot_file_import_result
operator_handler,GET,/noPublishSpot/{code},get_no_publish_spot
operator_handler,DELETE,/noPublishSpot/{code},delete_no_publish_spot
operator_handler,GET,/noSmokingArea,find_no_smoking_areas
operator_handler,POST,/noSmokingArea,create_no_smoking_area
operator_handler,PUT,/noSmokingArea,update_no_smoking_area
operator_handler,GET,/noSmokingArea/download,download_no_smoking_area_file
operator_handler,GET,/noSmokingArea/{id},get_no_smoking_area
operator_handler,DELETE,/noSmokingArea/{id},delete_no_smoking_area
operator_handler,GET,/operator/brandManager,find_brand_manager_operators
operator_handler,GET,/operator/role,get_operator_role
operator_handler,GET,/optionalCouponType,find_optional_coupon_types
operator_handler,POST,/optionalCouponType,create_optional_coupon_type
operator_handler,PUT,/optionalCouponType,update_optional_coupon_type
operator_handler,POST,/optionalCouponType/copy,copy_optional_coupon_type
operator_handler,GET,/optionalCouponType/{code},get_optional_coupon_type
operator_handler,DELETE,/optionalCouponType/{code},delete_optional_coupon_type
operator_handler,GET,/optionalSpotInformation,find_optional_spot_information
operator_handler,POST,/optionalSpotInformation,create_optional_spot_information
operator_handler,PUT,/optionalSpotInformation,update_optional_spot_information
operator_handler,GET,/optionalSpotInformation/{code},get_optional_spot_information
operator_handler,DELETE,/optionalSpotInformation/{code},delete_optional_spot_information
operator_handler,POST,/optionalSpotInformation/{code}/targetSpot,add_optional_spot_information_target_spot
operator_handler,GET,/optionalSpotInformation/{code}/targetSpot/download,download_target_spot_file
operator_handler,POST,/optionalSpotInformation/{code}/targetSpot/import,create_target_spots_from_file
operator_handler,GET,/optionalSpotInformation/{code}/targetSpot/import/result,check_target_spot_file_result
operator_handler,DELETE,/optionalSpotInformation/{code}/targetSpot/{spotId},delete_optional_spot_information_target_spot
operator_handler,GET,/packageSerial,get_package_serial
operator_handler,GET,/pickupTab,find_pickup_tabs
operator_handler,POST,/pickupTab,create_pickup_tab
operator_handler,PUT,/pickupTab,update_pickup_tab
operator_handler,POST,/pickupTab/copy,copy_pickup_tab
operator_handler,PUT,/pickupTab/sync/{code},synchronize_pickup_tab
operator_handler,GET,/pickupTab/{code},get_pickup_tab
operator_handler,DELETE,/pickupTab/{code},delete_pickup_tab
operator_handler,GET,/piiAccessCheck,get_pii_access_check
operator_handler,GET,/piiApi,get_pii_api
operator_handler,GET,/plan,find_plans
operator_handler,POST,/plan,create_plan
operator_handler,PUT,/plan,update_plan
operator_handler,GET,/plan/choice,find_plan_choices
operator_handler,POST,/plan/copy,copy_plan
operator_handler,PUT,/plan/sync/{planId},synchronize_plan
operator_handler,GET,/plan/sync/{planId}/check,check_plan_synchronization
operator_handler,GET,/plan/{id},get_plan
operator_handler,DELETE,/plan/{id},delete_plan
operator_handler,PUT,/plan/{id}/published,publish_plan
operator_handler,POST,/plan/{id}/targetTobacco/import,create_target_tobaccos_from_file
operator_handler,GET,/plan/{id}/targetTobacco/import/result,check_target_tobaccos_import
operator_handler,PUT,/plan/{id}/unpublished,unpublish_plan
operator_handler,GET,/planApplication,find_plan_applications
operator_handler,GET,/planApplication/dailySummary/{planId},find_plan_application_daily_summaries
operator_handler,POST,/planApplication/import,create_plan_application_from_file
operator_handler,GET,/planApplication/import/result,check_plan_application_import_result
operator_handler,PUT,/planApplication/status/import,update_plan_application_status_from_file
operator_handler,GET,/planApplication/status/import/result,check_plan_application_status_import_result
operator_handler,GET,/planApplication/status/import/summary,find_plan_application_status_summaries_from_file
operator_handler,PUT,/planApplication/{id}/cancel,cancel_plan_application
operator_handler,GET,/planGroup,find_plan_groups
operator_handler,POST,/planGroup,create_plan_group
operator_handler,PUT,/planGroup,update_plan_group
operator_handler,GET,/planGroup/choice,find_plan_group_choices
operator_handler,POST,/planGroup/copy,copy_plan_group
operator_handler,PUT,/planGroup/sync/{planGroupId},synchronize_plan_group
operator_handler,GET,/planGroup/sync/{planGroupId}/check,check_plan_group_synchronization
operator_handler,GET,/planGroup/{id},get_plan_group
operator_handler,DELETE,/planGroup/{id},delete_plan_group
operator_handler,GET,/planUpdateHistory/detail/{updateKey},find_plan_update_history_details
operator_handler,GET,/planUpdateHistory/summary/{planGroupId},find_plan_update_history_summaries
operator_handler,PUT,/point/grant/short,grant_short_point
operator_handler,PUT,/point/grant/year,grant_year_point
operator_handler,GET,/pointChangeHistory,find_point_change_histories
operator_handler,GET,/pointHistory,find_point_histories
operator_handler,GET,/postLotterySchedule,find_post_lottery_schedules
operator_handler,POST,/postLotterySchedule,create_post_lottery_schedule
operator_handler,PUT,/postLotterySchedule,update_post_lottery_schedule
operator_handler,DELETE,/postLotterySchedule/{id},delete_post_lottery_schedule
operator_handler,POST,/presignedUrl/download,get_download_presigned_url
operator_handler,POST,/presignedUrl/download/deliveryList,get_delivery_list_download_presigned_url
operator_handler,POST,/presignedUrl/upload,get_upload_presigned_url
operator_handler,GET,/pxcDeviceRepair,find_pxc_device_repairs
operator_handler,POST,/pxcDeviceRepair,create_pxc_device_repair
operator_handler,PUT,/pxcDeviceRepair,update_pxc_device_repair
operator_handler,DELETE,/pxcDeviceRepair/{id},delete_pxc_device_repair
operator_handler,GET,/pxcUserStatus/{userId},get_pxc_user_status
operator_handler,PUT,/pxcUserStatus/{userId},update_pxc_user_status
operator_handler,GET,/pxcUserStatusChangeHistory/{userId},find_pxc_user_status_change_histories
operator_handler,GET,/qrBanner,find_qr_banners
operator_handler,PUT,/qrBanner,update_qr_banner
operator_handler,POST,/qrBanner,create_qr_banner
operator_handler,POST,/qrBanner/copy,copy_qr_banner
operator_handler,PUT,/qrBanner/sync/{id},synchronize_qr_banner
operator_handler,GET,/qrBanner/{id},get_qr_banner
operator_handler,DELETE,/qrBanner/{id},delete_qr_banner
operator_handler,GET,/questionnaireAnswerHistory,find_questionnaire_answer_histories
operator_handler,GET,/rankChangeHistory,find_rank_change_histories
operator_handler,GET,/rectangleA,find_rectangle_as
operator_handler,POST,/rectangleA,create_rectangle_a
operator_handler,PUT,/rectangleA,update_rectangle_a
operator_handler,GET,/rectangleA/asset,find_rectangle_a_assets
operator_handler,POST,/rectangleA/asset,create_rectangle_a_asset
operator_handler,PUT,/rectangleA/asset,update_rectangle_a_asset
operator_handler,POST,/rectangleA/asset/copy,copy_rectangle_a_asset
operator_handler,GET,/rectangleA/asset/{id},get_rectangle_a_asset
operator_handler,DELETE,/rectangleA/asset/{id},delete_rectangle_a_asset
operator_handler,POST,/rectangleA/copy,copy_rectangle_a
operator_handler,POST,/rectangleA/sync/{id},synchronize_rectangle_a
operator_handler,GET,/rectangleA/{id},get_rectangle_a
operator_handler,DELETE,/rectangleA/{id},delete_rectangle_a
operator_handler,GET,/rectangleB,find_rectangle_b
operator_handler,POST,/rectangleB,create_rectangle_b
operator_handler,PUT,/rectangleB,update_rectangle_b
operator_handler,GET,/rectangleB/asset,find_rectangle_b_assets
operator_handler,POST,/rectangleB/asset,create_rectangle_b_asset
operator_handler,PUT,/rectangleB/asset,update_rectangle_b_asset
operator_handler,POST,/rectangleB/asset/copy,copy_rectangle_b_asset
operator_handler,GET,/rectangleB/asset/{id},get_rectangle_b_asset
operator_handler,DELETE,/rectangleB/asset/{id},delete_rectangle_b_asset
operator_handler,POST,/rectangleB/copy,copy_rectangle_b
operator_handler,POST,/rectangleB/sync/{id},synchronize_rectangle_b
operator_handler,GET,/rectangleB/{id},get_rectangle_b
operator_handler,DELETE,/rectangleB/{id},delete_rectangle_b
operator_handler,GET,/releaseNote,find_release_notes
operator_handler,POST,/releaseNote,create_release_note
operator_handler,PUT,/releaseNote,update_release_note
operator_handler,GET,/releaseNote/{code},get_release_note
operator_handler,DELETE,/releaseNote/{code},delete_release_note
operator_handler,GET,/serial/judge,judge_serial
operator_handler,GET,/shortUrl,find_short_urls
operator_handler,POST,/shortUrl,create_short_url
operator_handler,PUT,/shortUrl,update_short_url
operator_handler,GET,/shortUrl/{id},get_short_url
operator_handler,DELETE,/shortUrl/{id},delete_short_url
operator_handler,POST,/snowflake/file/resend,resend_snowflake_file
operator_handler,POST,/snowflake/query,check_snowflake_query
operator_handler,GET,/spot,find_spots
operator_handler,POST,/spot,create_spot
operator_handler,PUT,/spot,update_spot
operator_handler,GET,/spot/export/result/{spotManagerCode},check_spot_file_export_result
operator_handler,POST,/spot/export/{spotManagerCode},create_spot_file
operator_handler,POST,/spot/import,create_spots_from_file
operator_handler,GET,/spot/import/result/{spotManagerCode},check_spot_file_import_result
operator_handler,GET,/spot/neighborhood,find_neighborhood_spots
operator_handler,GET,/spot/{id},get_spot
operator_handler,DELETE,/spot/{id},delete_spot
operator_handler,GET,/spotCoupon,find_spot_coupons
operator_handler,POST,/spotCoupon,create_spot_coupon
operator_handler,PUT,/spotCoupon,update_spot_coupon
operator_handler,GET,/spotCoupon/v2,find_spot_coupons_v2
operator_handler,POST,/spotCoupon/v2,create_spot_coupon_v2
operator_handler,PUT,/spotCoupon/v2,update_spot_coupon_v2
operator_handler,GET,/spotCoupon/v2/{code},get_spot_coupon_v2
operator_handler,DELETE,/spotCoupon/v2/{code},delete_spot_coupon_v2
operator_handler,GET,/spotCoupon/{code},get_spot_coupon
operator_handler,DELETE,/spotCoupon/{code},delete_spot_coupon
operator_handler,POST,/spotLinkage/import,link_spots_from_file
operator_handler,GET,/spotLinkage/import/result,check_spot_linkage_file_result
operator_handler,GET,/spotManager,find_spot_managers
operator_handler,POST,/spotManager,create_spot_manager
operator_handler,PUT,/spotManager,update_spot_manager
operator_handler,GET,/spotManager/{code},get_spot_manager
operator_handler,GET,/spotPostSummary,get_calculated_spot_post_summary
operator_handler,GET,/spotReport,find_spot_reports
operator_handler,GET,/spotReport/image/download,download_spot_report_image_file
operator_handler,GET,/spotReport/smoking/download,download_spot_report_smoking_file
operator_handler,GET,/spotReport/{id},get_spot_report
operator_handler,GET,/stockActual/{planId},find_stock_actuals
operator_handler,GET,/stockActual/{planId}/summary,get_stock_actual_summary
operator_handler,PUT,/stockPlan/import,import_stock_plan
operator_handler,GET,/stockPlan/{planId},find_stock_plans
operator_handler,PUT,/stockPlan/{planId},update_stock_plan
operator_handler,GET,/subscription/campaign/reservation,find_subscription_campaign_application_reservation
operator_handler,POST,/subscription/campaign/reservation,reserve_subscription_campaign
operator_handler,DELETE,/subscription/campaign/reservation,delete_subscription_campaign_reservation
operator_handler,GET,/subscriptionContract/incentive/{userId},get_subscription_contract_continuation_incentive
operator_handler,GET,/subscriptionContract/{userId},find_subscription_contracts
operator_handler,POST,/supportContent,create_support_content
operator_handler,GET,/supportContent,find_support_contents
operator_handler,PUT,/supportContent,update_support_content
operator_handler,POST,/supportContent/copy,copy_support_content
operator_handler,GET,/supportContent/download,download_support_content_file
operator_handler,PUT,/supportContent/sync/{id},synchronize_support_content
operator_handler,GET,/supportContent/{id},get_support_content
operator_handler,DELETE,/supportContent/{id},delete_support_content
operator_handler,GET,/surveyMonkey,find_survey_monkeys
operator_handler,POST,/surveyMonkey/export,create_survey_monkey_file
operator_handler,GET,/surveyMonkey/export/result,check_export_survey_monkey_result
operator_handler,POST,/targetUser/import,import_target_user
operator_handler,GET,/targetUser/import/result/{planId},find_target_user_import_results
operator_handler,GET,/toast,find_toasts
operator_handler,POST,/toast,create_toast
operator_handler,PUT,/toast,update_toast
operator_handler,GET,/toast/{code},get_toast
operator_handler,DELETE,/toast/{code},delete_toast
operator_handler,GET,/tobacco,find_tobaccos
operator_handler,POST,/tobacco,create_tobacco
operator_handler,PUT,/tobacco,update_tobacco
operator_handler,GET,/tobacco/importSchedule,find_tobacco_import_schedules
operator_handler,PUT,/tobacco/importSchedule,update_tobacco_import_schedule
operator_handler,POST,/tobacco/importSchedule,create_tobacco_import_schedule
operator_handler,GET,/tobacco/importSchedule/create/progress,check_tobacco_import_schedule_create_progress
operator_handler,GET,/tobacco/importSchedule/update/progress,check_tobacco_import_schedule_update_progress
operator_handler,GET,/tobacco/{code},get_tobacco
operator_handler,GET,/tobaccoStock,find_tobacco_stocks
operator_handler,PUT,/tobaccoStock,update_tobacco_stock
operator_handler,GET,/tobaccoStock/download,download_tobacco_stock_file
operator_handler,POST,/tobaccoStock/import,create_tobacco_stock_from_file
operator_handler,GET,/tobaccoStock/{id},get_tobacco_stock
operator_handler,GET,/tobaccoStockHistory,find_tobacco_stock_histories
operator_handler,PUT,/tobaccoStockHistory,cancel_tobacco_stock_history
operator_handler,POST,/transferTargetStore/import,update_transfer_target_stores_from_file
operator_handler,GET,/trialMonitor,find_trial_monitors
operator_handler,GET,/trialMonitor/download,download_trial_monitor_file
operator_handler,POST,/trialMonitor/import,update_trial_monitor_from_file
operator_handler,GET,/trialMonitor/{applicationNumber},get_trial_monitor
operator_handler,PUT,/trialMonitor/{applicationNumber},update_trial_monitor
operator_handler,GET,/unstableSpot,find_unstable_spots
operator_handler,GET,/unstableSpot/download,download_unstable_spot_report_file
operator_handler,GET,/user,find_users
operator_handler,PUT,/user/brandAndTobacco,update_user_brand_and_tobacco
operator_handler,POST,/user/import,update_user_from_file
operator_handler,GET,/user/import/history,find_user_import_histories
operator_handler,GET,/user/import/result,check_user_import_result
operator_handler,GET,/user/{userId},get_user
operator_handler,GET,/user/{userId}/history,find_user_histories
operator_handler,PUT,/user/{userId}/password,update_user_password
operator_handler,PUT,/user/{userId}/rank,update_user_rank
operator_handler,GET,/user/{userId}/summary,get_user_summary
operator_handler,GET,/user/{userId}/trialMonitor,get_trial_monitor_for_clubjt
operator_handler,GET,/userCoupon,find_user_coupons
operator_handler,POST,/userCoupon/import,create_user_coupon_from_file
operator_handler,GET,/userCoupon/import/result,check_user_coupon_file_result
operator_handler,POST,/userCoupon/issue,create_user_coupon
operator_handler,GET,/userCoupon/{id},get_user_coupon
operator_handler,GET,/userDevice,find_user_devices
operator_handler,PUT,/userDevice,update_user_device
operator_handler,POST,/userDevice/registration,create_user_device
operator_handler,PUT,/userDevice/unregistration,delete_user_device
operator_handler,GET,/userFavoriteSpot,find_user_favorite_spots
operator_handler,GET,/userInformation/{userId},find_user_informations
operator_handler,GET,/userPostSpot,find_user_post_spots
operator_handler,PUT,/userPostSpot,update_user_post_spot
operator_handler,GET,/userPostSpot/download,download_user_post_spot_file
operator_handler,POST,/userPostSpot/import,create_user_post_spots_from_file
operator_handler,GET,/userPostSpot/{id},get_user_post_spot
operator_handler,GET,/userPostSpotImage,find_user_post_spot_images
operator_handler,PUT,/userPostSpotImage,update_user_post_spot_image
operator_handler,GET,/userPostSpotImage/download,download_user_post_spot_image_file
operator_handler,GET,/userPostSpotImage/group,find_user_post_spot_image_groups
operator_handler,GET,/userPostSpotImage/group/{userPostSpotImageGroupId},get_user_post_spot_image_group
operator_handler,GET,/userPostSpotImage/{id},get_user_post_spot_image
operator_handler,POST,/userPostSpotImage/{id}/inspection,inspect_user_post_spot_image
operator_handler,POST,/userTicket,post_user_ticket
operator_handler,GET,/utm,find_utms
operator_handler,POST,/utm,create_utm
operator_handler,PUT,/utm,update_utm
operator_handler,POST,/utm/import,create_utm_from_file
operator_handler,GET,/utm/import/result,check_utm_file_result
operator_handler,GET,/utm/{id},get_utm
operator_handler,DELETE,/utm/{id},delete_utm
operator_handler,GET,/warmUp,warm_up_lambda
